Measurement Name :,Meas_20231114-641,,Generated On :,"14/11/2023, 17:35:24",,,Calibration details for Oxygen,,,Report :,"@m01:IDENTIFICATION
Serial number     : SEBX0007000641      
MUX channel       : ON - 01

PARAMETERS
Sig LED current   : 045
Ref LED current   : 095
Frequency         : 060
Sending interval  : 0000
Pulse lenght      : 06
Red REF comp.     : ON
Temperature comp. : ON

FIRMWARE
ver.4.039.A3.ST   : 04/30/07, 09:14:36
@m01:RDY

",,Other Report :,"Start Temperature : 
End Temperature        : 
Start Humidity         : 
End Humidity           : 
Ref.phase Corre        : 1
Dig. Ampl.Factor       : 
Mod. Coarse Freq.      : 
Mod. Fine Freq.        : 
Mod. Shape             : 
Mono or Stero          : 
Phase Shift            : 
Sampling Rate          : 
Temp. Corr Slop Coef   : 
",,,,,,,,,,,,,,,,,
14.11.23 17:29:34,159.07,241.11,297.98,183,584.79,< 0 µmol,424.84,93.59,150.3,523.2,90.09,207.78,< 0 µmol,214.13,32.46,313.34,168.98,50.22,165.03,119.47,> 707.6 µmol,> 707.6 µmol,< 0 µmol,518.45,< 0 µmol,,28,965,36,29.58,
14.11.23 17:29:49,159.32,248.11,274.9,22.54,102.69,118.16,354.13,< 0 µmol,70.68,< 0 µmol,405.56,< 0 µmol,< 0 µmol,182.14,189.4,< 0 µmol,67.3,127.37,224.23,> 707.6 µmol,326.19,41.16,163.35,< 0 µmol,357.9,,28,965,36,29.58,
14.11.23 17:30:04,159.57,> 707.6 µmol,< 0 µmol,< 0 µmol,> 707.6 µmol,419.86,430.68,0,397.52,446.37,> 707.6 µmol,< 0 µmol,501.59,418.21,97.87,5.33,431.52,< 0 µmol,401.53,363.96,379.76,< 0 µmol,440.82,64.9,< 0 µmol,,28,965,36,29.61,
14.11.23 17:30:19,159.82,311.93,187.07,352.26,106.78,126.04,349.64,323.31,15.86,94.35,308.77,417.39,32.46,217.78,87.6,172.39,72.38,326.91,229.5,594.17,< 0 µmol,131.35,> 707.6 µmol,151.95,< 0 µmol,,28,965,36,29.64,
14.11.23 17:30:34,160.07,362.44,62.99,240.79,392.34,< 0 µmol,192.33,< 0 µmol,180.4,< 0 µmol,< 0 µmol,272.9,317.95,89.84,88.59,111.41,48.12,182.14,< 0 µmol,356.39,0,399.92,138.59,59.65,> 707.6 µmol,,28,965,36,29.65,
14.11.23 17:30:49,160.32,< 0 µmol,29.97,257.46,> 707.6 µmol,314.41,< 0 µmol,449.37,493.77,179.25,397.92,108.32,80.43,667.22,121.04,192.62,329.08,< 0 µmol,113.48,228.25,< 0 µmol,< 0 µmol,183.29,223,> 707.6 µmol,,28,965,36,29.66,
14.11.23 17:31:04,160.57,338.18,< 0 µmol,540.08,112.7,> 707.6 µmol,171.53,> 707.6 µmol,127.37,63.23,624.09,84.87,< 0 µmol,216.87,> 707.6 µmol,< 0 µmol,455.42,65.38,196.75,< 0 µmol,102.44,200.3,140.76,< 0 µmol,216.56,,28,965,36,29.69,
14.11.23 17:31:19,160.82,522.72,58.7,496.98,507.17,> 707.6 µmol,485.57,> 707.6 µmol,52.1,> 707.6 µmol,< 0 µmol,0,141.3,550.88,49.75,308.07,420.28,67.3,269.92,> 707.6 µmol,< 0 µmol,< 0 µmol,120.52,294.19,278.24,,28,965,36,29.71,
14.11.23 17:31:34,161.07,128.43,445.94,198.52,235.12,< 0 µmol,< 0 µmol,102.44,> 707.6 µmol,123.93,> 707.6 µmol,377.42,527.02,208.08,20.08,< 0 µmol,78.22,338.91,< 0 µmol,112.96,223.3,314.41,500.67,88.84,174.38,,28,965,36,29.72,
14.11.23 17:31:49,161.32,67.3,< 0 µmol,118.69,284.98,< 0 µmol,> 707.6 µmol,122.09,220.23,< 0 µmol,< 0 µmol,511.38,> 707.6 µmol,363.96,< 0 µmol,211.4,> 707.6 µmol,< 0 µmol,247.79,101.93,47.89,< 0 µmol,187.36,416.98,66.82,,28,965,36,29.76,
14.11.23 17:32:04,161.57,184.74,59.18,68.27,326.19,251.64,> 707.6 µmol,102.44,< 0 µmol,69.96,282.28,116.08,217.17,65.38,517.5,18.53,107.81,70.92,196.45,68.75,128.43,186.78,256.16,> 707.6 µmol,131.09,,28,965,36,29.78,
14.11.23 17:32:19,161.82,119.47,> 707.6 µmol,393.13,519.87,25.45,> 707.6 µmol,304.57,< 0 µmol,< 0 µmol,526.07,149.2,> 707.6 µmol,71.41,73.59,154.43,< 0 µmol,219.31,165.03,> 707.6 µmol,< 0 µmol,273.24,< 0 µmol,148.1,222.07,,28,965,36,29.78,
14.11.23 17:32:34,162.07,> 707.6 µmol,627.37,312.64,> 707.6 µmol,420.69,311.58,79.45,< 0 µmol,< 0 µmol,547.92,147.28,< 0 µmol,245.88,242.06,< 0 µmol,473.45,284.98,243.96,472.56,564.37,241.11,146.19,124.2,365.87,,28,965,36,29.79,
14.11.23 17:32:49,162.32,196.16,> 707.6 µmol,358.27,< 0 µmol,< 0 µmol,167.85,128.43,< 0 µmol,210.49,240.47,257.79,< 0 µmol,< 0 µmol,< 0 µmol,66.58,560.85,< 0 µmol,146.74,344.44,136.44,311.93,99.9,0,544.48,,28,965,36,29.82,
14.11.23 17:33:04,162.57,424.42,> 707.6 µmol,288.04,108.06,24.56,< 0 µmol,174.95,78.96,< 0 µmol,> 707.6 µmol,301.78,106.52,134.29,> 707.6 µmol,227.01,166.16,204.78,361.68,165.88,187.65,165.59,> 707.6 µmol,67.54,249.71,,28,965,36,29.83,
14.11.23 17:33:19,162.82,287.36,< 0 µmol,235.43,78.71,47.19,330.52,150.85,69.47,31.55,> 707.6 µmol,447.22,< 0 µmol,42.55,< 0 µmol,< 0 µmol,67.06,201.2,344.07,513.73,148.38,99.39,341.12,471.67,166.44,,28,965,36,29.86,
14.11.23 17:33:34,163.07,630.11,33.83,563.86,> 707.6 µmol,< 0 µmol,> 707.6 µmol,< 0 µmol,143.74,435.31,80.19,226.7,< 0 µmol,118.16,19.64,249.71,166.44,0,30.42,> 707.6 µmol,> 707.6 µmol,637.84,163.35,263.33,674.74,,28,965,36,29.86,
14.11.23 17:33:49,163.32,209.89,176.38,294.19,169.26,129.49,158.04,62.27,236.69,< 0 µmol,187.07,234.8,156.37,50.46,177.53,38.86,57.28,158.04,< 0 µmol,167,136.17,279.25,222.38,113.48,63.47,,28,965,36,29.88,
14.11.23 17:34:04,163.57,> 707.6 µmol,500.21,410.43,593.12,< 0 µmol,200.01,208.98,62.99,76.27,269.59,229.18,38.86,< 0 µmol,272.24,7.73,< 0 µmol,280.6,< 0 µmol,102.95,220.84,< 0 µmol,351.88,660.91,< 0 µmol,,28,965,36,29.89,
14.11.23 17:34:19,163.82,144.83,< 0 µmol,286.34,464.16,203.88,496.52,> 707.6 µmol,10.14,119.73,189.69,289.74,183.58,245.24,541.54,112.7,552.37,308.42,108.58,424.42,< 0 µmol,202.69,151.4,460.65,< 0 µmol,,28,965,36,29.9,
14.11.23 17:34:34,164.07,34.74,< 0 µmol,242.69,< 0 µmol,< 0 µmol,180.98,115.04,371.62,< 0 µmol,75.78,214.73,< 0 µmol,46.02,256.16,81.91,> 707.6 µmol,200.3,392.34,234.8,81.17,> 707.6 µmol,59.65,< 0 µmol,391.15,,28,965,36,29.93,
14.11.23 17:34:49,164.32,260.06,323.67,351.88,> 707.6 µmol,110.64,334.52,291.79,247.79,189.11,298.32,204.48,> 707.6 µmol,344.07,27.93,561.35,> 707.6 µmol,428.17,232.3,< 0 µmol,97.12,167.29,265.63,< 0 µmol,< 0 µmol,,28,965,36,29.93,
